Running preemptive_example with Pi approximator...
starting timer with. 0 s and 10000 us
starting timer with. 0 s and 10000 us
Initiating pi_task (ID: 2, Terms: 100000000)
Task 2 - Pi Val: 3.1415926322167919
Task 2 - Pi Val: 3.1415926322172487
Task 2 - Pi Val: 3.1415926322177055
Task 2 - Pi Val: 3.1415926322181622
Task 2 - Pi Val: 3.1415926322186189
Task 2 - Pi Val: 3.1415926322190757
Task 2 - Pi Val: 3.1415926322195324
Task 2 - Pi Val: 3.1415926322199890
Task 2 - Pi Val: 3.1415926322204457
Task 2 - Pi Val: 3.1415926322209023
Task 2 - Pi Val: 3.1415926322213590
Task 2 - Pi Val: 3.1415926322218156
Task 2 - Pi Val: 3.1415926322222721
Task 2 - Pi Val: 3.1415926322227287
Task 2 - Pi Val: 3.1415926322231852
Task 2 - Pi Val: 3.1415926322236418
Task 2 - Pi Val: 3.1415926322240983
Task 2 - Pi Val: 3.1415926322245547
Task 2 - Pi Val: 3.1415926322250112
Task 2 - Pi Val: 3.1415926322254676
Task 2 - Pi Val: 3.1415926322259241
Task 2 - Pi Val: 3.1415926322263805
Task 2 - Pi Val: 3.1415926322268369
Task 2 - Pi Val: 3.1415926322272932
Task 2 - Pi Val: 3.1415926322277496
Task 2 - Pi Val: 3.1415926322282059
Task 2 - Pi Val: 3.1415926322286622
Task 2 - Pi Val: 3.1415926322291185
Task 2 - Pi Val: 3.1415926322295748
Task 2 - Pi Val: 3.1415926322300310
Task 2 - Pi Val: 3.1415926322304872
Task 2 - Pi Val: 3.1415926322309435
Task 2 - Pi Val: 3.1415926322313996
Task 2 - Pi Val: 3.1415926322318558
Task 2 - Pi Val: 3.1415926322323120
Task 2 - Pi Val: 3.1415926322327681
Task 2 - Pi Val: 3.1415926322332242
Task 2 - Pi Val: 3.1415926322336803
Task 2 - Pi Val: 3.1415926322341364
Task 2 - Pi Val: 3.1415926322345924
Task 2 - Pi Val: 3.1415926322350485
Task 2 - Pi Val: 3.1415926322355045
Task 2 - Pi Val: 3.1415926322359605
Task 2 - Pi Val: 3.1415926322364165
Task 2 - Pi Val: 3.1415926322368724
Task 2 - Pi Val: 3.1415926322373284
Task 2 - Pi Val: 3.1415926322377843
Task 2 - Pi Val: 3.1415926322382402
Task 2 - Pi Val: 3.1415926322386960
Task 2 - Pi Val: 3.1415926322391519
Task 2 - Pi Val: 3.1415926322396077
Task 2 - Pi Val: 3.1415926322400636
Task 2 - Pi Val: 3.1415926322405194
Task 2 - Pi Val: 3.1415926322409751
Task 2 - Pi Val: 3.1415926322414309
Task 2 - Pi Val: 3.1415926322418867
Task 2 - Pi Val: 3.1415926322423424
Task 2 - Pi Val: 3.1415926322427981
Task 2 - Pi Val: 3.1415926322432538
Task 2 - Pi Val: 3.1415926322437094
Task 2 - Pi Val: 3.1415926322441651
Task 2 - Pi Val: 3.1415926322446207
Task 2 - Pi Val: 3.1415926322450763
Task 2 - Pi Val: 3.1415926322455319
Task 2 - Pi Val: 3.1415926322459875
Task 2 - Pi Val: 3.1415926322464430
Task 2 - Pi Val: 3.1415926322468986
Task 2 - Pi Val: 3.1415926322473541
Task 2 - Pi Val: 3.1415926322478096
Task 2 - Pi Val: 3.1415926322482650
Task 2 - Pi Val: 3.1415926322487205
Task 2 - Pi Val: 3.1415926322491759
Task 2 - Pi Val: 3.1415926322496313
Task 2 - Pi Val: 3.1415926322500867
Task 2 - Pi Val: 3.1415926322505421
Task 2 - Pi Val: 3.1415926322509974
Task 2 - Pi Val: 3.1415926322514528
Task 2 - Pi Val: 3.1415926322519081
Task 2 - Pi Val: 3.1415926322523634
Task 2 - Pi Val: 3.1415926322528187
Task 2 - Pi Val: 3.1415926322532739
Task 2 - Pi Val: 3.1415926322537292
Task 2 - Pi Val: 3.1415926322541844
Task 2 - Pi Val: 3.1415926322546396
Task 2 - Pi Val: 3.1415926322550948
Task 2 - Pi Val: 3.1415926322555499
Task 2 - Pi Val: 3.1415926322560051
Task 2 - Pi Val: 3.1415926322564602
Task 2 - Pi Val: 3.1415926322569153
Task 2 - Pi Val: 3.1415926322573704
Task 2 - Pi Val: 3.1415926322578254
Task 2 - Pi Val: 3.1415926322582805
Task 2 - Pi Val: 3.1415926322587355
Task 2 - Pi Val: 3.1415926322591905
Task 2 - Pi Val: 3.1415926322596455
Task 2 - Pi Val: 3.1415926322601004
Task 2 - Pi Val: 3.1415926322605554
Task 2 - Pi Val: 3.1415926322610103
Task 2 - Pi Val: 3.1415926322614652
Task 2 - Pi Val: 3.1415926322619201
Task 2 - Pi Val: 3.1415926322623750
Task 2 - Pi Val: 3.1415926322628298
Task 2 - Pi Val: 3.1415926322632846
Task 2 - Pi Val: 3.1415926322637395
Task 2 - Pi Val: 3.1415926322641942
Task 2 - Pi Val: 3.1415926322646490
Task 2 - Pi Val: 3.1415926322651038
Task 2 - Pi Val: 3.1415926322655585
Task 2 - Pi Val: 3.1415926322660132
Task 2 - Pi Val: 3.1415926322664679
Task 2 - Pi Val: 3.1415926322669226
Task 2 - Pi Val: 3.1415926322673772
Task 2 - Pi Val: 3.1415926322678319
Task 2 - Pi Val: 3.1415926322682865
Task 2 - Pi Val: 3.1415926322687411
Task 2 - Pi Val: 3.1415926322691957
Task 2 - Pi Val: 3.1415926322696502
Task 2 - Pi Val: 3.1415926322701048
Task 2 - Pi Val: 3.1415926322705593
Task 2 - Pi Val: 3.1415926322710138
Task 2 - Pi Val: 3.1415926322714682
Task 2 - Pi Val: 3.1415926322719227
Task 2 - Pi Val: 3.1415926322723771
Task 2 - Pi Val: 3.1415926322728316
Task 2 - Pi Val: 3.1415926322732860
Task 2 - Pi Val: 3.1415926322737404
Task 2 - Pi Val: 3.1415926322741947
Task 2 - Pi Val: 3.1415926322746491
Task 2 - Pi Val: 3.1415926322751034
Task 2 - Pi Val: 3.1415926322755577
Task 2 - Pi Val: 3.1415926322760120
Task 2 - Pi Val: 3.1415926322764663
Task 2 - Pi Val: 3.1415926322769205
Task 2 - Pi Val: 3.1415926322773747
Task 2 - Pi Val: 3.1415926322778289
Task 2 - Pi Val: 3.1415926322782831
Task 2 - Pi Val: 3.1415926322787373
Task 2 - Pi Val: 3.1415926322791915
Task 2 - Pi Val: 3.1415926322796456
Task 2 - Pi Val: 3.1415926322800997
Task 2 - Pi Val: 3.1415926322805538
Task 2 - Pi Val: 3.1415926322810079
Task 2 - Pi Val: 3.1415926322814619
Task 2 - Pi Val: 3.1415926322819160
Task 2 - Pi Val: 3.1415926322823700
Task 2 - Pi Val: 3.1415926322828240
Task 2 - Pi Val: 3.1415926322832779
Task 2 - Pi Val: 3.1415926322837319
Task 2 - Pi Val: 3.1415926322841858
Task 2 - Pi Val: 3.1415926322846398
Task 2 - Pi Val: 3.1415926322850937
Task 2 - Pi Val: 3.1415926322855475
Task 2 - Pi Val: 3.1415926322860014
Task 2 - Pi Val: 3.1415926322864553
Task 2 - Pi Val: 3.1415926322869091
Task 2 - Pi Val: 3.1415926322873629
Task 2 - Pi Val: 3.1415926322878167
Task 2 - Pi Val: 3.1415926322882704
Task 2 - Pi Val: 3.1415926322887242
Task 2 - Pi Val: 3.1415926322891779
Task 2 - Pi Val: 3.1415926322896316
Task 2 - Pi Val: 3.1415926322900853
Task 2 - Pi Val: 3.1415926322905390
Task 2 - Pi Val: 3.1415926322909926
Task 2 - Pi Val: 3.1415926322914462
Task 2 - Pi Val: 3.1415926322918998
Task 2 - Pi Val: 3.1415926322923534
Task 2 - Pi Val: 3.1415926322928070
Task 2 - Pi Val: 3.1415926322932606
Task 2 - Pi Val: 3.1415926322937141
Task 2 - Pi Val: 3.1415926322941676
Task 2 - Pi Val: 3.1415926322946211
Task 2 - Pi Val: 3.1415926322950746
Task 2 - Pi Val: 3.1415926322955280
Task 2 - Pi Val: 3.1415926322959815
Task 2 - Pi Val: 3.1415926322964349
Task 2 - Pi Val: 3.1415926322968883
Task 2 - Pi Val: 3.1415926322973416
Task 2 - Pi Val: 3.1415926322977950
Task 2 - Pi Val: 3.1415926322982484
Task 2 - Pi Val: 3.1415926322987017
Task 2 - Pi Val: 3.1415926322991550
Task 2 - Pi Val: 3.1415926322996083
Task 2 - Pi Val: 3.1415926323000615
Task 2 - Pi Val: 3.1415926323005148
Task 2 - Pi Val: 3.1415926323009680
Task 2 - Pi Val: 3.1415926323014212
Task 2 - Pi Val: 3.1415926323018744
Task 2 - Pi Val: 3.1415926323023275
Task 2 - Pi Val: 3.1415926323027807
Task 2 - Pi Val: 3.1415926323032338
Task 2 - Pi Val: 3.1415926323036869
Task 2 - Pi Val: 3.1415926323041400
Task 2 - Pi Val: 3.1415926323045931
Task 2 - Pi Val: 3.1415926323050461
Task 2 - Pi Val: 3.1415926323054992
Task 2 - Pi Val: 3.1415926323059522
Task 2 - Pi Val: 3.1415926323064052
Task 2 - Pi Val: 3.1415926323068581
Task 2 - Pi Val: 3.1415926323073111
Task 2 - Pi Val: 3.1415926323077640
Task 2 - Pi Val: 3.1415926323082169
Task 2 - Pi Val: 3.1415926323086698
Task 2 - Pi Val: 3.1415926323091227
Task 2 - Pi Val: 3.1415926323095756
Task 2 - Pi Val: 3.1415926323100284
Task 2 - Pi Val: 3.1415926323104812
Task 2 - Pi Val: 3.1415926323109340
Task 2 - Pi Val: 3.1415926323113868
Task 2 - Pi Val: 3.1415926323118396
Task 2 - Pi Val: 3.1415926323122923
Task 2 - Pi Val: 3.1415926323127450
Task 2 - Pi Val: 3.1415926323131977
Task 2 - Pi Val: 3.1415926323136504
Task 2 - Pi Val: 3.1415926323141031
Task 2 - Pi Val: 3.1415926323145557
Task 2 - Pi Val: 3.1415926323150084
Task 2 - Pi Val: 3.1415926323154610
Task 2 - Pi Val: 3.1415926323159135
Task 2 - Pi Val: 3.1415926323163661
Task 2 - Pi Val: 3.1415926323168187
Task 2 - Pi Val: 3.1415926323172712
Task 2 - Pi Val: 3.1415926323177237
Task 2 - Pi Val: 3.1415926323181762
Task 2 - Pi Val: 3.1415926323186287
Task 2 - Pi Val: 3.1415926323190811
Task 2 - Pi Val: 3.1415926323195336
Task 2 - Pi Val: 3.1415926323199860
Task 2 - Pi Val: 3.1415926323204384
Task 2 - Pi Val: 3.1415926323208907
Task 2 - Pi Val: 3.1415926323213431
Task 2 - Pi Val: 3.1415926323217954
Task 2 - Pi Val: 3.1415926323222478
Task 2 - Pi Val: 3.1415926323227001
Task 2 - Pi Val: 3.1415926323231523
Task 2 - Pi Val: 3.1415926323236046
Task 2 - Pi Val: 3.1415926323240568
Task 2 - Pi Val: 3.1415926323245091
Task 2 - Pi Val: 3.1415926323249613
Task 2 - Pi Val: 3.1415926323254134
Task 2 - Pi Val: 3.1415926323258656
Task 2 - Pi Val: 3.1415926323263178
Task 2 - Pi Val: 3.1415926323267699
Task 2 - Pi Val: 3.1415926323272220
Task 2 - Pi Val: 3.1415926323276741
Task 2 - Pi Val: 3.1415926323281261
Task 2 - Pi Val: 3.1415926323285782
Task 2 - Pi Val: 3.1415926323290302
Task 2 - Pi Val: 3.1415926323294822
Task 2 - Pi Val: 3.1415926323299342
Task 2 - Pi Val: 3.1415926323303862
Task 2 - Pi Val: 3.1415926323308382
Task 2 - Pi Val: 3.1415926323312901
Task 2 - Pi Val: 3.1415926323317420
Task 2 - Pi Val: 3.1415926323321939
Task 2 - Pi Val: 3.1415926323326458
Task 2 - Pi Val: 3.1415926323330976
Task 2 - Pi Val: 3.1415926323335495
Task 2 - Pi Val: 3.1415926323340013
Task 2 - Pi Val: 3.1415926323344531
Task 2 - Pi Val: 3.1415926323349049
Task 2 - Pi Val: 3.1415926323353566
Task 2 - Pi Val: 3.1415926323358084
Task 2 - Pi Val: 3.1415926323362601
Task 2 - Pi Val: 3.1415926323367118
Task 2 - Pi Val: 3.1415926323371635
Task 2 - Pi Val: 3.1415926323376152
Task 2 - Pi Val: 3.1415926323380668
Task 2 - Pi Val: 3.1415926323385184
Task 2 - Pi Val: 3.1415926323389700
Task 2 - Pi Val: 3.1415926323394216
Task 2 - Pi Val: 3.1415926323398732
Task 2 - Pi Val: 3.1415926323403247
Task 2 - Pi Val: 3.1415926323407763
Task 2 - Pi Val: 3.1415926323412278
Task 2 - Pi Val: 3.1415926323416793
Task 2 - Pi Val: 3.1415926323421307
Task 2 - Pi Val: 3.1415926323425822
Task 2 - Pi Val: 3.1415926323430336
Task 2 - Pi Val: 3.1415926323434850
Task 2 - Pi Val: 3.1415926323439364
Task 2 - Pi Val: 3.1415926323443878
Task 2 - Pi Val: 3.1415926323448392
Task 2 - Pi Val: 3.1415926323452905
Task 2 - Pi Val: 3.1415926323457418
Task 2 - Pi Val: 3.1415926323461931
Task 2 - Pi Val: 3.1415926323466444
Task 2 - Pi Val: 3.1415926323470957
Task 2 - Pi Val: 3.1415926323475469
Task 2 - Pi Val: 3.1415926323479981
Task 2 - Pi Val: 3.1415926323484493
Task 2 - Pi Val: 3.1415926323489005
Task 2 - Pi Val: 3.1415926323493517
Task 2 - Pi Val: 3.1415926323498028
Task 2 - Pi Val: 3.1415926323502540
Task 2 - Pi Val: 3.1415926323507051
Task 2 - Pi Val: 3.1415926323511562
Task 2 - Pi Val: 3.1415926323516072
Task 2 - Pi Val: 3.1415926323520583
Task 2 - Pi Val: 3.1415926323525093
Task 2 - Pi Val: 3.1415926323529603
Task 2 - Pi Val: 3.1415926323534113
Task 2 - Pi Val: 3.1415926323538623
Task 2 - Pi Val: 3.1415926323543133
Task 2 - Pi Val: 3.1415926323547642
Task 2 - Pi Val: 3.1415926323552151
Task 2 - Pi Val: 3.1415926323556660
Task 2 - Pi Val: 3.1415926323561169
Task 2 - Pi Val: 3.1415926323565677
Task 2 - Pi Val: 3.1415926323570186
Task 2 - Pi Val: 3.1415926323574694
Task 2 - Pi Val: 3.1415926323579202
Task 2 - Pi Val: 3.1415926323583710
Task 2 - Pi Val: 3.1415926323588218
Task 2 - Pi Val: 3.1415926323592725
Task 2 - Pi Val: 3.1415926323597232
Task 2 - Pi Val: 3.1415926323601739
Task 2 - Pi Val: 3.1415926323606246
Task 2 - Pi Val: 3.1415926323610753
Task 2 - Pi Val: 3.1415926323615259
Task 2 - Pi Val: 3.1415926323619766
Task 2 - Pi Val: 3.1415926323624272
Task 2 - Pi Val: 3.1415926323628778
Task 2 - Pi Val: 3.1415926323633283
Task 2 - Pi Val: 3.1415926323637789
Task 2 - Pi Val: 3.1415926323642294
Task 2 - Pi Val: 3.1415926323646799
Task 2 - Pi Val: 3.1415926323651304
Task 2 - Pi Val: 3.1415926323655809
Task 2 - Pi Val: 3.1415926323660314
Task 2 - Pi Val: 3.1415926323664818
Task 2 - Pi Val: 3.1415926323669322
Task 2 - Pi Val: 3.1415926323673826
Task 2 - Pi Val: 3.1415926323678330
Task 2 - Pi Val: 3.1415926323682834
Task 2 - Pi Val: 3.1415926323687337
Task 2 - Pi Val: 3.1415926323691840
Task 2 - Pi Val: 3.1415926323696343
Task 2 - Pi Val: 3.1415926323700846
Task 2 - Pi Val: 3.1415926323705349
Task 2 - Pi Val: 3.1415926323709851
Task 2 - Pi Val: 3.1415926323714354
Task 2 - Pi Val: 3.1415926323718856
Task 2 - Pi Val: 3.1415926323723358
Task 2 - Pi Val: 3.1415926323727859
Task 2 - Pi Val: 3.1415926323732361
Task 2 - Pi Val: 3.1415926323736862
Task 2 - Pi Val: 3.1415926323741363
Task 2 - Pi Val: 3.1415926323745864
Task 2 - Pi Val: 3.1415926323750365
Task 2 - Pi Val: 3.1415926323754866
Task 2 - Pi Val: 3.1415926323759366
Task 2 - Pi Val: 3.1415926323763866
Task 2 - Pi Val: 3.1415926323768366
Task 2 - Pi Val: 3.1415926323772866
Task 2 - Pi Val: 3.1415926323777366
Task 2 - Pi Val: 3.1415926323781865
Task 2 - Pi Val: 3.1415926323786364
Task 2 - Pi Val: 3.1415926323790863
Task 2 - Pi Val: 3.1415926323795362
Task 2 - Pi Val: 3.1415926323799861
Task 2 - Pi Val: 3.1415926323804359
Task 2 - Pi Val: 3.1415926323808858
Task 2 - Pi Val: 3.1415926323813356
Task 2 - Pi Val: 3.1415926323817854
Task 2 - Pi Val: 3.1415926323822351
Task 2 - Pi Val: 3.1415926323826849
Task 2 - Pi Val: 3.1415926323831346
Task 2 - Pi Val: 3.1415926323835843
Task 2 - Pi Val: 3.1415926323840340
Task 2 - Pi Val: 3.1415926323844837
Task 2 - Pi Val: 3.1415926323849333
Task 2 - Pi Val: 3.1415926323853830
Task 2 - Pi Val: 3.1415926323858326
Task 2 - Pi Val: 3.1415926323862822
Task 2 - Pi Val: 3.1415926323867318
Task 2 - Pi Val: 3.1415926323871813
Task 2 - Pi Val: 3.1415926323876309
Task 2 - Pi Val: 3.1415926323880804
Task 2 - Pi Val: 3.1415926323885299
Task 2 - Pi Val: 3.1415926323889794
Task 2 - Pi Val: 3.1415926323894289
Task 2 - Pi Val: 3.1415926323898783
Task 2 - Pi Val: 3.1415926323903277
Task 2 - Pi Val: 3.1415926323907771
Task 2 - Pi Val: 3.1415926323912265
Task 2 - Pi Val: 3.1415926323916759
Task 2 - Pi Val: 3.1415926323921252
Task 2 - Pi Val: 3.1415926323925746
Task 2 - Pi Val: 3.1415926323930239
Task 2 - Pi Val: 3.1415926323934732
Task 2 - Pi Val: 3.1415926323939224
Task 2 - Pi Val: 3.1415926323943717
Task 2 - Pi Val: 3.1415926323948209
Task 2 - Pi Val: 3.1415926323952702
Task 2 - Pi Val: 3.1415926323957194
Task 2 - Pi Val: 3.1415926323961685
Task 2 - Pi Val: 3.1415926323966177
Task 2 - Pi Val: 3.1415926323970668
Task 2 - Pi Val: 3.1415926323975160
Task 2 - Pi Val: 3.1415926323979651
Task 2 - Pi Val: 3.1415926323984141
Task 2 - Pi Val: 3.1415926323988632
Task 2 - Pi Val: 3.1415926323993123
Task 2 - Pi Val: 3.1415926323997613
Task 2 - Pi Val: 3.1415926324002103
Task 2 - Pi Val: 3.1415926324006593
Task 2 - Pi Val: 3.1415926324011083
Task 2 - Pi Val: 3.1415926324015572
Task 2 - Pi Val: 3.1415926324020061
Task 2 - Pi Val: 3.1415926324024551
Task 2 - Pi Val: 3.1415926324029040
Task 2 - Pi Val: 3.1415926324033528
Task 2 - Pi Val: 3.1415926324038017
Task 2 - Pi Val: 3.1415926324042505
Task 2 - Pi Val: 3.1415926324046993
Task 2 - Pi Val: 3.1415926324051481
Task 2 - Pi Val: 3.1415926324055969
Task 2 - Pi Val: 3.1415926324060457
Task 2 - Pi Val: 3.1415926324064944
Task 2 - Pi Val: 3.1415926324069431
Task 2 - Pi Val: 3.1415926324073918
Task 2 - Pi Val: 3.1415926324078405
Task 2 - Pi Val: 3.1415926324082892
Task 2 - Pi Val: 3.1415926324087378
Task 2 - Pi Val: 3.1415926324091865
Task 2 - Pi Val: 3.1415926324096351
Task 2 - Pi Val: 3.1415926324100837
Task 2 - Pi Val: 3.1415926324105322
Task 2 - Pi Val: 3.1415926324109808
Task 2 - Pi Val: 3.1415926324114293
Task 2 - Pi Val: 3.1415926324118778
Task 2 - Pi Val: 3.1415926324123263
Task 2 - Pi Val: 3.1415926324127748
Task 2 - Pi Val: 3.1415926324132233
Task 2 - Pi Val: 3.1415926324136717
Task 2 - Pi Val: 3.1415926324141201
Task 2 - Pi Val: 3.1415926324145685
Task 2 - Pi Val: 3.1415926324150169
Task 2 - Pi Val: 3.1415926324154653
Task 2 - Pi Val: 3.1415926324159136
Task 2 - Pi Val: 3.1415926324163619
Task 2 - Pi Val: 3.1415926324168103
Task 2 - Pi Val: 3.1415926324172585
Task 2 - Pi Val: 3.1415926324177068
Task 2 - Pi Val: 3.1415926324181551
Task 2 - Pi Val: 3.1415926324186033
Task 2 - Pi Val: 3.1415926324190515
Task 2 - Pi Val: 3.1415926324194997
Task 2 - Pi Val: 3.1415926324199479
Task 2 - Pi Val: 3.1415926324203960
Task 2 - Pi Val: 3.1415926324208441
Task 2 - Pi Val: 3.1415926324212923
Task 2 - Pi Val: 3.1415926324217404
Task 2 - Pi Val: 3.1415926324221884
Task 2 - Pi Val: 3.1415926324226365
Task 2 - Pi Val: 3.1415926324230845
Task 2 - Pi Val: 3.1415926324235325
Task 2 - Pi Val: 3.1415926324239805
Task 2 - Pi Val: 3.1415926324244285
Task 2 - Pi Val: 3.1415926324248765
Task 2 - Pi Val: 3.1415926324253244
Task 2 - Pi Val: 3.1415926324257724
Task 2 - Pi Val: 3.1415926324262203
Task 2 - Pi Val: 3.1415926324266682
Task 2 - Pi Val: 3.1415926324271160
Task 2 - Pi Val: 3.1415926324275639
Task 2 - Pi Val: 3.1415926324280117
Task 2 - Pi Val: 3.1415926324284595
Task 2 - Pi Val: 3.1415926324289073
Task 2 - Pi Val: 3.1415926324293551
Task 2 - Pi Val: 3.1415926324298028
Task 2 - Pi Val: 3.1415926324302506
Task 2 - Pi Val: 3.1415926324306983
Task 2 - Pi Val: 3.1415926324311460
Task 2 - Pi Val: 3.1415926324315937
Task 2 - Pi Val: 3.1415926324320413
Task 2 - Pi Val: 3.1415926324324890
Task 2 - Pi Val: 3.1415926324329366
Task 2 - Pi Val: 3.1415926324333842
Task 2 - Pi Val: 3.1415926324338318
Task 2 - Pi Val: 3.1415926324342793
Task 2 - Pi Val: 3.1415926324347269
Task 2 - Pi Val: 3.1415926324351744
Task 2 - Pi Val: 3.1415926324356219
Task 2 - Pi Val: 3.1415926324360694
Task 2 - Pi Val: 3.1415926324365169
Task 2 - Pi Val: 3.1415926324369643
Task 2 - Pi Val: 3.1415926324374118
Task 2 - Pi Val: 3.1415926324378592
Task 2 - Pi Val: 3.1415926324383066
Task 2 - Pi Val: 3.1415926324387540
Task 2 - Pi Val: 3.1415926324392013
Task 2 - Pi Val: 3.1415926324396487
Task 2 - Pi Val: 3.1415926324400960
Task 2 - Pi Val: 3.1415926324405433
Task 2 - Pi Val: 3.1415926324409906
Task 2 - Pi Val: 3.1415926324414378
Task 2 - Pi Val: 3.1415926324418851
Task 2 - Pi Val: 3.1415926324423323
Task 2 - Pi Val: 3.1415926324427795
Task 2 - Pi Val: 3.1415926324432267
Task 2 - Pi Val: 3.1415926324436739
Task 2 - Pi Val: 3.1415926324441210
Task 2 - Pi Val: 3.1415926324445681
Task 2 - Pi Val: 3.1415926324450152
Task 2 - Pi Val: 3.1415926324454623
Task 2 - Pi Val: 3.1415926324459094
Task 2 - Pi Val: 3.1415926324463565
Task 2 - Pi Val: 3.1415926324468035
Task 2 - Pi Val: 3.1415926324472505
Task 2 - Pi Val: 3.1415926324476975
Task 2 - Pi Val: 3.1415926324481445
Task 2 - Pi Val: 3.1415926324485915
Task 2 - Pi Val: 3.1415926324490384
Task 2 - Pi Val: 3.1415926324494853
Task 2 - Pi Val: 3.1415926324499322
Task 2 - Pi Val: 3.1415926324503791
Task 2 - Pi Val: 3.1415926324508260
Task 2 - Pi Val: 3.1415926324512728
Task 2 - Pi Val: 3.1415926324517196
Task 2 - Pi Val: 3.1415926324521665
Task 2 - Pi Val: 3.1415926324526132
Task 2 - Pi Val: 3.1415926324530600
Task 2 - Pi Val: 3.1415926324535068
Task 2 - Pi Val: 3.1415926324539535
Task 2 - Pi Val: 3.1415926324544002
Task 2 - Pi Val: 3.1415926324548469
Task 2 - Pi Val: 3.1415926324552936
Task 2 - Pi Val: 3.1415926324557402
Task 2 - Pi Val: 3.1415926324561869
Task 2 - Pi Val: 3.1415926324566335
Task 2 - Pi Val: 3.1415926324570801
Task 2 - Pi Val: 3.1415926324575267
Task 2 - Pi Val: 3.1415926324579732
Task 2 - Pi Val: 3.1415926324584198
Task 2 - Pi Val: 3.1415926324588663
Task 2 - Pi Val: 3.1415926324593128
Task 2 - Pi Val: 3.1415926324597593
Task 2 - Pi Val: 3.1415926324602058
Task 2 - Pi Val: 3.1415926324606522
Task 2 - Pi Val: 3.1415926324610987
Task 2 - Pi Val: 3.1415926324615451
Task 2 - Pi Val: 3.1415926324619915
Task 2 - Pi Val: 3.1415926324624378
Task 2 - Pi Val: 3.1415926324628842
Task 2 - Pi Val: 3.1415926324633305
Task 2 - Pi Val: 3.1415926324637769
Task 2 - Pi Val: 3.1415926324642232
Task 2 - Pi Val: 3.1415926324646694
Task 2 - Pi Val: 3.1415926324651157
Task 2 - Pi Val: 3.1415926324655619
Task 2 - Pi Val: 3.1415926324660082
Task 2 - Pi Val: 3.1415926324664544
Task 2 - Pi Val: 3.1415926324669006
Task 2 - Pi Val: 3.1415926324673467
Task 2 - Pi Val: 3.1415926324677929
Task 2 - Pi Val: 3.1415926324682390
Task 2 - Pi Val: 3.1415926324686851
Task 2 - Pi Val: 3.1415926324691312
Task 2 - Pi Val: 3.1415926324695773
Task 2 - Pi Val: 3.1415926324700233
Task 2 - Pi Val: 3.1415926324704694
Task 2 - Pi Val: 3.1415926324709154
Task 2 - Pi Val: 3.1415926324713614
Task 2 - Pi Val: 3.1415926324718074
Task 2 - Pi Val: 3.1415926324722533
Task 2 - Pi Val: 3.1415926324726993
Task 2 - Pi Val: 3.1415926324731452
Task 2 - Pi Val: 3.1415926324735911
Task 2 - Pi Val: 3.1415926324740370
Task 2 - Pi Val: 3.1415926324744828
Task 2 - Pi Val: 3.1415926324749287
Task 2 - Pi Val: 3.1415926324753745
Task 2 - Pi Val: 3.1415926324758203
Task 2 - Pi Val: 3.1415926324762661
Task 2 - Pi Val: 3.1415926324767119
Task 2 - Pi Val: 3.1415926324771576
Task 2 - Pi Val: 3.1415926324776034
Task 2 - Pi Val: 3.1415926324780491
Task 2 - Pi Val: 3.1415926324784948
Task 2 - Pi Val: 3.1415926324789404
Task 2 - Pi Val: 3.1415926324793861
Task 2 - Pi Val: 3.1415926324798317
Task 2 - Pi Val: 3.1415926324802774
Task 2 - Pi Val: 3.1415926324807230
Task 2 - Pi Val: 3.1415926324811685
Task 2 - Pi Val: 3.1415926324816141
Task 2 - Pi Val: 3.1415926324820597
Task 2 - Pi Val: 3.1415926324825052
Task 2 - Pi Val: 3.1415926324829507
Task 2 - Pi Val: 3.1415926324833962
Task 2 - Pi Val: 3.1415926324838417
Task 2 - Pi Val: 3.1415926324842871
Task 2 - Pi Val: 3.1415926324847325
Task 2 - Pi Val: 3.1415926324851780
Task 2 - Pi Val: 3.1415926324856234
Task 2 - Pi Val: 3.1415926324860687
Task 2 - Pi Val: 3.1415926324865141
Task 2 - Pi Val: 3.1415926324869594
Task 2 - Pi Val: 3.1415926324874047
Task 2 - Pi Val: 3.1415926324878500
Task 2 - Pi Val: 3.1415926324882953
Task 2 - Pi Val: 3.1415926324887406
Task 2 - Pi Val: 3.1415926324891858
Task 2 - Pi Val: 3.1415926324896311
Task 2 - Pi Val: 3.1415926324900763
Task 2 - Pi Val: 3.1415926324905215
Task 2 - Pi Val: 3.1415926324909666
Task 2 - Pi Val: 3.1415926324914118
Task 2 - Pi Val: 3.1415926324918569
Task 2 - Pi Val: 3.1415926324923020
Task 2 - Pi Val: 3.1415926324927471
Task 2 - Pi Val: 3.1415926324931922
Task 2 - Pi Val: 3.1415926324936373
Task 2 - Pi Val: 3.1415926324940823
Task 2 - Pi Val: 3.1415926324945273
Task 2 - Pi Val: 3.1415926324949723
Task 2 - Pi Val: 3.1415926324954173
Task 2 - Pi Val: 3.1415926324958623
Task 2 - Pi Val: 3.1415926324963072
Task 2 - Pi Val: 3.1415926324967521
Task 2 - Pi Val: 3.1415926324971970
Task 2 - Pi Val: 3.1415926324976419
Task 2 - Pi Val: 3.1415926324980868
Task 2 - Pi Val: 3.1415926324985316
Task 2 - Pi Val: 3.1415926324989765
Task 2 - Pi Val: 3.1415926324994213
Task 2 - Pi Val: 3.1415926324998661
Task 2 - Pi Val: 3.1415926325003109
Task 2 - Pi Val: 3.1415926325007556
Task 2 - Pi Val: 3.1415926325012004
